78.0,5.0
78.0,7.0
8.0,-1.0
8.0,-3.0
8.0,1.0
8.0,11.0
8.0,13.0
8.0,15.0
8.0,17.0
8.0,3.0
8.0,5.0
8.0,7.0
80.0,-1.0
80.0,-3.0
80.0,-5.0
80.0,1.0
80.0,11.0
80.0,13.0
80.0,15.0
80.0,17.0
80.0,3.0
80.0,5.0
80.0,7.0
80.0,9.0
82.0,-1.0
82.0,-3.0
82.0,-5.0
82.0,1.0
82.0,11.0
82.0,15.0
82.0,17.0
82.0,3.0
82.0,5.0
82.0,7.0
82.0,9.0
84.0,-1.0
84.0,-3.0
84.0,-5.0
84.0,1.0
84.0,11.0
84.0,13.0
84.0,15.0
84.0,17.0
84.0,3.0
84.0,5.0
84.0,7.0
84.0,9.0
86.0,-1.0
86.0,-3.0
86.0,-5.0
86.0,1.0
86.0,11.0
86.0,15.0
86.0,17.0
86.0,3.0
86.0,5.0
86.0,9.0
88.0,-1.0
88.0,-3.0
88.0,-5.0
88.0,1.0
88.0,11.0
88.0,15.0
88.0,17.0
88.0,3.0
88.0,5.0
88.0,7.0
88.0,9.0
90.0,-1.0
90.0,-3.0
90.0,-5.0
90.0,1.0
90.0,11.0
90.0,13.0
90.0,15.0
90.0,3.0
90.0,5.0
90.0,7.0
90.0,9.0
92.0,-1.0
92.0,-3.0
92.0,-5.0
92.0,1.0
92.0,11.0
92.0,13.0
92.0,17.0
92.0,3.0
92.0,5.0
92.0,7.0
92.0,9.0
94.0,-1.0
94.0,-3.0
94.0,-5.0
94.0,1.0
94.0,11.0
94.0,13.0
94.0,15.0
94.0,17.0
94.0,3.0
94.0,5.0
94.0,7.0
94.0,9.0
96.0,-1.0
96.0,-3.0
96.0,-5.0
96.0,1.0
96.0,11.0
96.0,13.0
96.0,15.0
96.0,3.0
96.0,5.0
96.0,7.0
96.0,9.0
98.0,-1.0
98.0,-3.0
98.0,-5.0
98.0,1.0
98.0,17.0
98.0,3.0
98.0,5.0
98.0,7.0
40.0,7.0
30.0,7.0
86.0,7.0
152.0,7.0
122.0,7.0
248.0,7.0
238.0,7.0
254.0,7.0
268.0,7.0
262.0,7.0
278.0,7.0
288.0,7.0
314.0,7.0
310.0,7.0
324.0,7.0
328.0,7.0
336.0,7.0
356.0,7.0
20.0,9.0
8.0,9.0
4.0,9.0
6.0,9.0
12.0,9.0
346.0,7.0
14.0,9.0
64.0,9.0
62.0,9.0
44.0,9.0
60.0,9.0
42.0,9.0
78.0,9.0
68.0,9.0
114.0,9.0
116.0,9.0
110.0,9.0
108.0,9.0
122.0,9.0
112.0,9.0
124.0,9.0
102.0,9.0
98.0,9.0
134.0,9.0
154.0,9.0
166.0,9.0
130.0,9.0
132.0,9.0
172.0,9.0
144.0,9.0
164.0,9.0
208.0,9.0
180.0,9.0
198.0,9.0
216.0,9.0
192.0,9.0
214.0,9.0
204.0,9.0
264.0,9.0
248.0,9.0
234.0,9.0
236.0,9.0
226.0,9.0
270.0,9.0
232.0,9.0
246.0,9.0
296.0,9.0
314.0,9.0
310.0,9.0
312.0,9.0
308.0,9.0
274.0,9.0
300.0,9.0
278.0,9.0
340.0,9.0
336.0,9.0
0.0,11.0
330.0,9.0
354.0,9.0
50.0,11.0
48.0,11.0
46.0,11.0
52.0,11.0
54.0,11.0
44.0,11.0
30.0,11.0
22.0,11.0
28.0,11.0
68.0,11.0
78.0,11.0
58.0,11.0
98.0,11.0
116.0,11.0
140.0,11.0
152.0,11.0
136.0,11.0
172.0,11.0
174.0,11.0
194.0,11.0
164.0,11.0
166.0,11.0
176.0,11.0
242.0,11.0
236.0,11.0
208.0,11.0
210.0,11.0
232.0,11.0
214.0,11.0
250.0,11.0
280.0,11.0
336.0,11.0
344.0,11.0
332.0,11.0
334.0,11.0
340.0,11.0
310.0,11.0
312.0,11.0
326.0,11.0
306.0,11.0
322.0,11.0
6.0,13.0
4.0,13.0
2.0,13.0
22.0,13.0
24.0,13.0
52.0,13.0
46.0,13.0
38.0,13.0
34.0,13.0
76.0,13.0
108.0,13.0
82.0,13.0
88.0,13.0
100.0,13.0
86.0,13.0
120.0,13.0
124.0,13.0
98.0,13.0
150.0,13.0
164.0,13.0
166.0,13.0
156.0,13.0
170.0,13.0
130.0,13.0
152.0,13.0
196.0,13.0
200.0,13.0
198.0,13.0
224.0,13.0
210.0,13.0
202.0,13.0
220.0,13.0
258.0,13.0
264.0,13.0
266.0,13.0
252.0,13.0
230.0,13.0
226.0,13.0
242.0,13.0
250.0,13.0
244.0,13.0
234.0,13.0
248.0,13.0
314.0,13.0
304.0,13.0
306.0,13.0
354.0,13.0
358.0,13.0
328.0,13.0
330.0,13.0
2.0,15.0
350.0,13.0
6.0,15.0
334.0,13.0
48.0,15.0
50.0,15.0
44.0,15.0
34.0,15.0
46.0,15.0
54.0,15.0
30.0,15.0
26.0,15.0
18.0,15.0
70.0,15.0
72.0,15.0
104.0,15.0
100.0,15.0
98.0,15.0
102.0,15.0
92.0,15.0
114.0,15.0
110.0,15.0
148.0,15.0
140.0,15.0
144.0,15.0
118.0,15.0
124.0,15.0
132.0,15.0
128.0,15.0
154.0,15.0
174.0,15.0
198.0,15.0
160.0,15.0
226.0,15.0
212.0,15.0
224.0,15.0
202.0,15.0
246.0,15.0
228.0,15.0
146.0,17.0
166.0,17.0
150.0,17.0
142.0,17.0
154.0,17.0
140.0,17.0
160.0,17.0
174.0,17.0
152.0,17.0
168.0,17.0
158.0,17.0
138.0,17.0
136.0,17.0
172.0,17.0
148.0,17.0
164.0,17.0
170.0,17.0
162.0,17.0
156.0,17.0
132.0,17.0
130.0,17.0
134.0,17.0
178.0,17.0
212.0,17.0
214.0,17.0
194.0,17.0
196.0,17.0
184.0,17.0
220.0,17.0
218.0,17.0
208.0,17.0
180.0,17.0
210.0,17.0
182.0,17.0
192.0,17.0
206.0,17.0
176.0,17.0
204.0,17.0
200.0,17.0
188.0,17.0
186.0,17.0
216.0,17.0
198.0,17.0
202.0,17.0
190.0,17.0
258.0,17.0
260.0,17.0
256.0,17.0
262.0,17.0
254.0,17.0
264.0,17.0
250.0,17.0
266.0,17.0
230.0,17.0
252.0,17.0
248.0,17.0
226.0,17.0
232.0,17.0
238.0,17.0
246.0,17.0
228.0,17.0
222.0,17.0
244.0,17.0
240.0,17.0
236.0,17.0
224.0,17.0
234.0,17.0
242.0,17.0
270.0,17.0
268.0,17.0
272.0,17.0
274.0,17.0
312.0,17.0
276.0,17.0
308.0,17.0
280.0,17.0
278.0,17.0
306.0,17.0
282.0,17.0
304.0,17.0
302.0,17.0
284.0,17.0
310.0,17.0
300.0,17.0
286.0,17.0
288.0,17.0
298.0,17.0
294.0,17.0
290.0,17.0
296.0,17.0
292.0,17.0
326.0,17.0
320.0,17.0
334.0,17.0
322.0,17.0
318.0,17.0
354.0,17.0
332.0,17.0
338.0,17.0
316.0,17.0
342.0,17.0
348.0,17.0
340.0,17.0
352.0,17.0
344.0,17.0
324.0,17.0
356.0,17.0
0.0,19.0
350.0,17.0
314.0,17.0
358.0,17.0
336.0,17.0
346.0,17.0
330.0,17.0
328.0,17.0
34.0,19.0
36.0,19.0
38.0,19.0
40.0,19.0
42.0,19.0
46.0,19.0
32.0,19.0
48.0,19.0
44.0,19.0
28.0,19.0
14.0,19.0
20.0,19.0
16.0,19.0
12.0,19.0
26.0,19.0
22.0,19.0
2.0,19.0
18.0,19.0
24.0,19.0
4.0,19.0
8.0,19.0
10.0,19.0
6.0,19.0
30.0,19.0
64.0,19.0
76.0,19.0
50.0,19.0
54.0,19.0
78.0,19.0
56.0,19.0
62.0,19.0
74.0,19.0
58.0,19.0
82.0,19.0
60.0,19.0
84.0,19.0
52.0,19.0
80.0,19.0
86.0,19.0
70.0,19.0
66.0,19.0
88.0,19.0
68.0,19.0
90.0,19.0
94.0,19.0
96.0,19.0
92.0,19.0
72.0,19.0
